tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,tweet_id_float
2299842,158289,True,Sun Nov 12 10:27:48 +0000 2017,"Ok... so because my other half looks at my phone so much my iPhone X has now learnt his face and unlocks to both of us which it didn’t 2 days ago.. 

Over time is Face ID scanning faces so many times it will unlock to multiple people

@7846 @116333 @AppleSupport @667515","2299843,2299844,2299845,2299840",,2299842.0
2597167,735346,True,Fri Nov 17 03:24:42 +0000 2017,@AppleSupport and other Apple users... anyone else’s iPhone 7 totally screwing up with the iOS 11.1 update? Everyone in my family’s is totally shot now. This update is shit... I love apple but in February when my lease is up I’m getting the Note8. I’m done.,2597166,,2597167.0
2958692,816596,True,Wed Nov 29 20:01:11 +0000 2017,Why does my iPhone go from 65% to 12% charge in less than 5 min? 😫 @115858 @AppleSupport,2958691,,2958692.0
1829472,548997,True,Tue Oct 17 15:15:39 +0000 2017,@AppleSupport is there any way to check the overall health of my battery?,1829471,,1829472.0
2298326,667157,True,Sun Nov 12 05:37:38 +0000 2017,Sooo what happens when all text messages disappear from your iPhone? Are they just gon forever? Or can it be fixed? @115858 @AppleSupport,2298325,,2298326.0
855446,323164,True,Fri Oct 13 07:23:00 +0000 2017,"Since installing the new update, my @AppleSupport iPhone 6 has been really slow. Very annoying. I’m due an upgrade though so it’s cool.",855444,,855446.0
1807786,200736,True,Sat Oct 14 07:58:30 +0000 2017,@146956 @115858 #iOS app shows different fonts. Pls fix it and thank me for the suggestions :) https://t.co/1pl6fpyfNs,1807785,,1807786.0
2557359,726044,True,Thu Nov 16 14:27:31 +0000 2017,"@115858  @AppleSupport @11676 Version 11.0.3(15A432). 
iPhone 5S. Though I switch OFF Wifi/Bluetooth/Mobile Internet in Control Center, they remain ON inside Settings. I should go to Settings each time &amp; switch them OFF. Please help.",2557358,,2557359.0
876342,328059,True,Fri Oct 20 17:39:28 +0000 2017,@AppleSupport Instruct my iPad to quit changing my spelling. Driving me insane. I nose how 2 speltzes.,876341,,876342.0
1325993,429397,True,Mon Oct 16 03:10:53 +0000 2017,"The latest @115858 update has destroyed my phone! Freezes when unlocking, boots me out of apps, won’t send messages ... many more #dontupdate","1325989,1325994",,1325993.0
1659233,506234,True,Tue Oct 17 14:21:23 +0000 2017,@AppleSupport i can’t download an app from the app store? It’s free and just keeps loading??,1659232,,1659233.0
2125155,625851,True,Wed Nov 08 16:28:39 +0000 2017,"Should this say “Face ID”?

CC @AppleSupport https://t.co/eLk98fQGE7",2125154,,2125155.0
1733763,523589,True,Tue Nov 07 03:38:28 +0000 2017,@AppleSupport sometimes access to the camera and widgets on the lock screen is not working,1733762,,1733763.0
2454123,703036,True,Sun Oct 29 19:01:49 +0000 2017,@115858 Hey fix the fuckin itunes man the album covers never show up when i assign them its getting me pissed off its too automated now !!!!,2454121,,2454123.0
738530,296631,True,Wed Oct 11 04:28:45 +0000 2017,@115858 is it normal for a iteam to be fixed at Your depot and returned take more than a week to get back to me... WTF,738529,,738530.0
1291129,421934,True,Sat Nov 25 20:33:34 +0000 2017,Good afternoon @115858 Please fix your voicemail app. It is rather infuriating when a voicemail stops playing 5 seconds in. #iOS11,1291128,,1291129.0
2009463,594193,True,Sat Nov 04 14:55:10 +0000 2017,"This fucking glitch is ruining my life, Marcus has to speak in third person now. He has so many drafted tweets bc of the @115858 GLITCH",2009461,,2009463.0
2487212,710389,True,Wed Nov 15 15:05:02 +0000 2017,Okay i can’t play these games anymore @115858 when the FUCK are y’all gonna fix “I” from being “I️”,2487211,,2487212.0
2587915,231157,True,Mon Oct 30 18:09:31 +0000 2017,"Dear @115858 the “live on” default for the camera SUCKS. And yes, I’ve attempted to turn it off multiple times.",2587913,,2587915.0
1645103,502706,True,Mon Nov 06 00:01:52 +0000 2017,@AppleSupport  any ideas what’s going on here? I️ didn’t see this until someone asked me about it.. now it won’t go away. https://t.co/T9X6jO3IeV,1645102,,1645103.0
2302709,668206,True,Sun Nov 12 15:44:58 +0000 2017,Yo when is @115858 gonna fix this I️ problem? It’s annoying af,2302708,,2302709.0
1995420,590044,True,Fri Nov 03 05:11:34 +0000 2017,@AppleSupport can you please fix this I️ issue. I’m tired of having to maneuver “I’m” into every conversation instead of “I️”,1995419,,1995420.0
2303451,592829,True,Sun Nov 12 16:53:27 +0000 2017,"@115858 can you please stop sending me useless updates!! they are not solving the issue 🤷🏽‍♀️

Thank You,
Very unhappy Loyal Customer 😒",2303450,,2303451.0
1866291,557565,True,Fri Oct 20 18:01:08 +0000 2017,@AppleSupport I upgraded my phone to the newest i0s and my phone won't fully charge and my CAMERA won't open sos help,1866290,,1866291.0
2688168,274753,True,Sun Nov 19 06:57:59 +0000 2017,"Must be a bug , not an unleaked LOCKSCREEN ON the @AppleSupport  iPhone. https://t.co/qU3xmwzVFi",2688167,,2688168.0
804109,311629,True,Thu Oct 12 16:25:31 +0000 2017,@115858 @AppleSupport I can’t believe how my iphone works since iOS 11.0.2. Every app crash my phone. What the hell?! FIX IT!!!! 😠😠 #iOSCrash,804107,,804109.0
2308723,669664,True,Mon Nov 13 01:46:03 +0000 2017,I updated my phone and I still see boxes with questions marks @115858,2308721,,2308723.0
1947729,136959,True,Mon Oct 30 12:59:08 +0000 2017,hey @AppleSupport A number of people have reported the issue about constant freezing with high Sierra. https://t.co/jYm3sXUMBx you respond?,1947728,,1947729.0
1643901,502400,True,Sun Nov 05 23:24:55 +0000 2017,if @115858 doesn’t fix this glitch with the i️ soon. ima lose my shit.,1643899,,1643901.0
215387,150608,True,Thu Oct 05 00:28:25 +0000 2017,My phone just gonna keep going black and white till I update ?!?! @AppleSupport,215386,,215387.0
1810069,300515,True,Sat Oct 14 18:56:52 +0000 2017,Why the fuck are my message previews off and show on lock screenOFF but I can still see notification banners on my lock screen @AppleSupport,1810068,,1810069.0
1882484,561764,True,Sat Oct 21 18:17:46 +0000 2017,"@115858 @AppleSupport @157399 What’s going wrong with my #iPhone7plus #Ios11update  #ios1103 
Seriously Disappointed here too slow now https://t.co/ioqIStVj1g",1882483,,1882484.0
2286939,664477,True,Sat Nov 11 21:19:15 +0000 2017,@AppleSupport my smart battery case will recognize my iPhone what should I do?,2286938,,2286939.0
1003743,357576,True,Sun Oct 22 12:42:12 +0000 2017,My phone freezes every 10 minutes and has to be reset thanks to this update. S/o @115858 @AppleSupport — top notch. https://t.co/VWqoC5RArN,1003741,,1003743.0
2010255,329562,True,Fri Nov 03 14:46:49 +0000 2017,"@AppleSupport are you planning on fixing the bug causing all these weird characters when trying to use the letter 👁

I️",2010254,,2010255.0
1754088,528324,True,Tue Nov 07 16:22:13 +0000 2017,@AppleSupport @115858 PLEASE fix this glitch with I,1754087,,1754088.0
215756,167302,True,Wed Oct 04 21:48:06 +0000 2017,"Nope. Mine was off. Battery still draining super fast w/ iOS11.
Fix needs to be made by @AppleSupport https://t.co/mOyjmUJNsG",215755,,215756.0
1878089,335833,True,Sat Oct 21 02:58:19 +0000 2017,So the guy @115858 also hung up when he heard it was a @115714 issue,1878088,,1878089.0
2622673,740944,True,Fri Nov 17 13:37:58 +0000 2017,"On another note, I️ am so annoyed I️ can’t type I️ without the glitch. #Apple #iphone thanks @115858 @AppleSupport when you fixing this?",2622672,,2622673.0
396107,209786,True,Mon Oct 09 17:10:29 +0000 2017,@AppleSupport Cannot use Google Drv/Files App  get: you cannot us this current account because it contains restricted data,396104,,396107.0
81825,134124,True,Thu Nov 30 05:13:35 +0000 2017,@AppleSupport I am beginning to believe the rumor that the latest iPhone upgrade is faulty in part to force us to buy new phones...I’m on a fixed income now my phone should not be worn out...it’s certainly no fun to use now it’s so slow.. iPhoto slow and the phone drops calls..,81823,,81825.0
2022041,598024,True,Mon Nov 06 03:19:17 +0000 2017,@AppleSupport I’m getting annoyed with ios11. Whenever WiFi is on it affects my 3g cos it keeps searching for a hotspot n affects surfing,2022040,,2022041.0
1014371,360023,True,Sat Oct 14 13:38:01 +0000 2017,What happen to the new emojis that was suppose to come out 🤔 @AppleSupport,1014370,,1014371.0
2027271,599501,True,Mon Nov 06 17:23:38 +0000 2017,@115858 please fix the I bug.,2027270,,2027271.0
1752115,527860,True,Tue Oct 17 20:27:03 +0000 2017,@AppleSupport is iTunes down? Have purchased songs but they say unavailable to download at this time?!!!,1752114,,1752115.0
704547,288365,True,Thu Nov 23 17:55:48 +0000 2017,@AppleSupport How can I get support today for an iphone issue? #unhappycustomer,704546,,704547.0
361755,121732,True,Sun Oct 08 15:28:14 +0000 2017,@AppleSupport Why is my iPad Air 2 showing a ‘1’ badge icon for an update but then showing iOS 10.3.3 is ‘Up to Date’?! https://t.co/6Z7OwKGXDD,361753,,361755.0
2273921,635018,True,Sat Nov 11 04:23:49 +0000 2017,@AppleSupport my mail won’t let me send emails! This is a huge problem! Please help,2273920,,2273921.0
2758251,771866,True,Tue Nov 21 03:35:24 +0000 2017,I’ve been a loyal iPhone user for several years now. Never considered switching to any other device until I posted a Facebook comment with a glitch I couldn’t change or control. @115858 this is truly amateur hour.,2758250,,2758251.0
2712558,761552,True,Mon Nov 20 03:15:05 +0000 2017,@115858 @AppleSupport plz fix my new iPhone X keep on getting error no sim installed #glitch #iphonexproblem,"2712557,2712559",,2712558.0
1865808,557424,True,Fri Oct 20 16:45:55 +0000 2017,"@AppleSupport Had an 8 as a gift from U.S.Said ""can be used in Turkey with guarantee"".It isn't working.Turkey doesn't give technical support",1865807,,1865808.0
1197469,401357,True,Sun Oct 15 22:00:26 +0000 2017,My year old #IPhone cuts out when the battery gets to 20%. I think it's about time I give up on @AppleSupport and get a decent phone.,1197468,,1197469.0
2061878,609785,True,Fri Oct 06 04:29:05 +0000 2017,"iOS Mail gets buggier with every update. Tells me “Last updated yesterday”, when I see new mail. Then says X unread, but 0 unread. @115858",2061877,,2061878.0
548037,247514,True,Sat Dec 02 12:24:21 +0000 2017,@AppleSupport apps are crashing every 10 secs!,548036,,548037.0
998099,356338,True,Sun Oct 22 15:14:05 +0000 2017,"@AppleSupport How can I turn off these annoying ""iCloud Storage is Full"" messages on a Mac?",998098,,998099.0
2417470,694716,True,Tue Nov 14 17:22:03 +0000 2017,"Hey @AppleSupport, your recent iOS updates have turned my iphone into a paper weight. Fix it!!!",2417469,,2417470.0
168753,155285,True,Fri Nov 24 20:56:26 +0000 2017,@115858 @AppleSupport Yay! Thanks Apple for the update. I love the fact that my work phone messages keeps crashing. Thanks! 😡 https://t.co/tNYzACj0L0,168752,,168753.0
2182376,350265,True,Thu Oct 19 04:20:35 +0000 2017,@AppleSupport Ive received an email stating they were you. Is there an email to report forward spam spoof phishing emails?,2182374,,2182376.0
2123871,418022,True,Wed Nov 08 14:59:44 +0000 2017,@115858 u gonna make me type like how me does talk sometimes wit me Caribbean accent. Fix y’all letter EYE nah?? stwwpppsss me ain’t able wit dis nonsense nomore,2123869,,2123871.0
2040796,184037,True,Tue Nov 07 23:22:05 +0000 2017,Hey @115858 just to confirm that updating from iOS 10 to #iOS11 just made my iPhone SE ssssloooww... slow. Slow. As with every iOS update. Thanks!,"2040795,2040797",,2040796.0
2945695,813660,True,Wed Nov 29 13:08:41 +0000 2017,I updated to High Sierra and now my finder search function is absolutely rubbish. It cant find filenames of things that are blatantly right there. @AppleSupport,2945694,,2945695.0
856115,323302,True,Fri Oct 20 14:59:32 +0000 2017,"@AppleSupport Since I updated to the iOS 11.0.3 my iPhone 7+ is disconnecting on its own from my cellular data, and the battery life is bad",856114,,856115.0
2640995,745300,True,Fri Nov 17 21:11:39 +0000 2017,@AppleSupport  the way @115858 treats its customers  infuriates me when it’s out of your control. Can’t even update apps Im changing 2 droid,2640994,,2640995.0
1762131,530208,True,Tue Nov 07 19:08:57 +0000 2017,fix ur shit @115858 i️,1762130,,1762131.0
1772208,532660,True,Wed Nov 08 01:23:38 +0000 2017,"Sooo, we’re just not gonna actually fix this. I️ I️ I️ @115858",1772206,,1772208.0
633865,270251,True,Wed Nov 22 16:07:29 +0000 2017,"Why I experience stutters, freezing apps and slow animations on a $1200 phone that was released 3 weeks ago is insane. Either fire Craig or figure something out. @116333 iOS 11 = Vista",633864,,633865.0
1467816,460702,True,Thu Nov 02 14:58:33 +0000 2017,Why do I keep getting this every single 🤬 time I try to use iTunes? I don’t even live near London.  @115858 @AppleSupport @115948 https://t.co/dSDqEAQ1sZ,1467815,,1467816.0
2405057,691769,True,Tue Nov 14 10:17:12 +0000 2017,"@AppleSupport i can not verify on my iphone, What should I do ?",2405056,,2405057.0
1798976,540548,True,Sat Oct 14 02:30:00 +0000 2017,Phone broke today. Went to Apple. Connected to iMessage on one of their desktops while I waited. Just got a noti that someone is using it currently. Uhhh how do I disable this? @AppleSupport,1798975,,1798976.0
2313931,670987,True,Sun Nov 12 22:38:03 +0000 2017,@115858 pls stop this I️ I️ I️ I️ I️ I️ I️ I️ hate it,2313930,,2313931.0
2347618,678693,True,Mon Nov 13 15:42:11 +0000 2017,How on earth has @115858 not fixed the I️ yet???,2347617,,2347618.0
1816564,545694,True,Wed Oct 18 02:51:01 +0000 2017,@115858 my Mac won't turn on 😡😡,1816562,,1816564.0
1598593,490989,True,Sun Nov 05 00:48:40 +0000 2017,"Apple has really been slacking lately with these updates! First my phone’s freezing and stuff. Now, wth is an I️? @AppleSupport",1598592,,1598593.0
2874133,797919,True,Tue Nov 28 04:04:33 +0000 2017,"#applemalaysia #apple @116333  receive an iphone x with dust under the camera lens. been directed to get my device open just to clean it, not happy at all, is this what you call 100% customer satisfaction? I don't think so",2874132,,2874133.0
36106,123853,True,Wed Nov 01 13:31:40 +0000 2017,What’s the activity setting for #Zumba (or similar) on the #apple #watch ? @AppleSupport #series2 #queries @115858 #tellmequick,36105,,36106.0
2709948,760952,True,Mon Nov 20 01:44:24 +0000 2017,"@116333 For iOS12... save us the big presentation, the big wait and all the highlights and just release a software that works right when it's released. AND PLEASE do something about these boxes and A's showing up on my phone. Please &amp; thank you.",2709946,,2709948.0
1851000,554075,True,Wed Oct 18 22:43:21 +0000 2017,"Literally buying @122609 from now on, this @115858 update is the worst thing ever. Maps got me lost 3 times today and the dock is SHIT. #changeup",1850999,,1851000.0
556013,249877,True,Sat Dec 02 16:24:48 +0000 2017,"@AppleSupport help me out, I have bought a MacBook Air 2 days ago and I’ve just opened it and the screen is broken",556012,,556013.0
2212803,646698,True,Fri Nov 10 03:01:44 +0000 2017,@115858 fix i️t now,2212802,,2212803.0
1346236,433922,True,Mon Oct 16 10:41:14 +0000 2017,"@AppleSupport a query, thinking of getting Apple watch 3 will this work with other BT headphones? Eg Bang&amp;Olufsen H5
Advise appreciated",1346235,,1346236.0
2984747,823046,True,Mon Nov 20 22:57:10 +0000 2017,"#ios11 has ruined my phone! It’s slow, it lags, it freezes. The Bluetooth lags! My phone was working perfect!! Is it possible to restore an older version? @AppleSupport @115858",2984746,,2984747.0
1849128,553663,True,Wed Oct 18 19:45:39 +0000 2017,Any danger of my gadget working any time soon @115858 ? Absolute piece of junk,1849127,,1849128.0
2252655,656243,True,Mon Nov 06 20:19:17 +0000 2017,@AppleSupport why is the letter “I” being recognized as a “symbol” instead of a regular letter with this new update? Fix it please.,2252654,,2252655.0
1556370,481194,True,Sat Nov 04 01:52:02 +0000 2017,Can anyone tell me why when I lightly tap the home button twice on my iPhone the screen goes down to half size ???? @AppleSupport https://t.co/3WwJu8zS3f,"1556368,1556372,1556373",,1556370.0
808231,312580,True,Thu Oct 12 18:06:52 +0000 2017,Thanks #apple @AppleSupport for giving me only 4hrs of battery life w/ iOS 11.0.3 I now have to charge my iPhone 6s 3xs a day. Pls Fix it!! https://t.co/0cpsPNZGJW,808230,,808231.0
1880824,561330,True,Sat Oct 21 09:19:04 +0000 2017,@115858 @AppleSupport #ios11update is the worst ever os since apple started making iPhones Battery life almost half and started hang problems,1880823,,1880824.0
2114738,128272,True,Wed Nov 08 15:24:37 +0000 2017,@115858 @AppleSupport CAN YOU PLEASE FIX THIS !! All of my friends phones are doing this !!! https://t.co/pdx3oXXjTY,2114737,,2114738.0
1797304,540047,True,Fri Oct 13 21:23:43 +0000 2017,Today my iPhone went from 52% down to 5% in a space of a minute listening to 1 voicemail 😭 @115858 @AppleSupport #iOS11 #raging,1797303,,1797304.0
1148394,390253,True,Sun Oct 15 16:49:45 +0000 2017,Help! My MacBook has been stuck on this screen for nearly 3 hours 😭😭 @AppleSupport #MacBookPro #Apple https://t.co/tDkwsibKKI,1148392,,1148394.0
2976652,820928,True,Thu Nov 16 16:05:09 +0000 2017,"Useless error messages that provide no direction or context to a user, and can't lead to any further action, should not be showing up in integral @115858 software. #iCloud @AppleSupport https://t.co/KQrQyqIGyt",2976650,,2976652.0
2072341,612932,True,Sat Oct 07 18:06:11 +0000 2017,"@115858, thanks for the new battery-draining, app-crashing, vertigo-inducing update. IT’S CRAP! You’re crooks.",2072340,,2072341.0
460861,224486,True,Fri Dec 01 01:45:03 +0000 2017,"Another @115858 #ios11 bug - search textbox in Settings disappears, and the little “x” (to clear the input) follows as you scroll. This release is a QA disaster. https://t.co/dApuyRo3vp",460860,,460861.0
2955466,815847,True,Wed Nov 29 18:50:49 +0000 2017,@AppleSupport I have two iPads and iMessage and FaceTime are not working. Have checked Apple ID and all ok. Is iMessage down? Please help,"2955464,2955470,2955471",,2955466.0
1133155,387008,True,Tue Oct 24 04:30:20 +0000 2017,@AppleSupport why is this popping up when I click the red 2? 😬 https://t.co/jTgKkqBv4o,1133154,,1133155.0
1396723,444798,True,Sat Oct 28 13:51:23 +0000 2017,Dear Apple iOS 11.0.3  I miss my Night Mode to tone down the screen brightness @115858  @AppleSupport,1396720,,1396723.0
2853879,793352,True,Mon Nov 27 20:09:45 +0000 2017,This whole not being able to use the letter ℹ️ really gets to me. Please fix it @115858!!,2853878,,2853879.0
712073,204825,True,Tue Oct 10 19:05:41 +0000 2017,Hey @AppleSupport why can't i leave a group chat of 3 people? 3 people isn't a group?,712072,,712073.0
1872079,559029,True,Fri Oct 20 02:12:02 +0000 2017,"@AppleSupport ordered full price iPhone, express overnight. Fedex lost. your people tell me 4 days to resolve. need it tomorrow!!! android?",1872078,,1872079.0
1742590,525656,True,Tue Nov 07 05:06:43 +0000 2017,Hey @115858 @AppleSupport A ? Hate this error. When are you going to fix it?,1742589,,1742590.0
1267166,322211,True,Thu Oct 26 06:31:37 +0000 2017,Ever since the new iPhone cams out mine hasn’t been the same @AppleSupport,1267165,,1267166.0
717573,291818,True,Fri Oct 06 06:01:12 +0000 2017,@AppleSupport I hate the new update it keeps freezing my phone wassup with that ?,717572,,717573.0
228468,170458,True,Wed Nov 15 04:37:14 +0000 2017,Is anyone else having like hella problems with their phones? @115858 got me hella fucked up rn,228467,,228468.0
2013457,595368,True,Sun Nov 05 05:12:33 +0000 2017,@AppleSupport I’ve been getting these notifications today. https://t.co/exDpdLejti,2013456,,2013457.0
1990005,513638,True,Thu Nov 02 13:24:38 +0000 2017,@115858 i️m giving you 24 hours to fix this box problem... and then i️m taking my talents to @122609,1990004,,1990005.0
539962,245233,True,Sat Dec 02 05:26:46 +0000 2017,Every 3 minutes my phone restarts 😕 what is happening @AppleSupport,"539963,539961",,539962.0
1392074,443770,True,Sat Oct 28 04:16:47 +0000 2017,why does my phone keep deleting my music? 😤😒😒😒😒😒😒😒 WTF @AppleSupport,1392072,,1392074.0
1984548,587436,True,Thu Nov 02 01:27:27 +0000 2017,"@115858 your update just got my iPhone súper slow!!! And the battery runs out ultra fast, seriously you need to do something ASAP or android",1984547,,1984548.0
39660,124680,True,Wed Nov 01 11:21:34 +0000 2017,"Since I’ve updated my @115858 6SPlus to the new IOS11.1 yesterday, its been super slow,unresponsive,freezes all time and no sound at speaker!",39659,,39660.0
2020062,597372,True,Wed Oct 18 20:48:54 +0000 2017,@AppleSupport my messages have vanished? Settings have Message History saved forever. Storage is not the issue. I lost very important info,2020061,,2020062.0
2321877,672826,True,Mon Nov 13 07:28:16 +0000 2017,"@115858 Thank u Apple we have lost our datas while sleeping , me and my brother has the same issue we were not updating our phones https://t.co/qgNonG7fC2",2321876,,2321877.0
1638793,501113,True,Sun Nov 05 15:02:12 +0000 2017,@AppleSupport How much does it cost to have a MacBook Pro wireless card replaced in your shops?,1638792,,1638793.0
1224358,407241,True,Fri Nov 03 16:52:27 +0000 2017,@AppleSupport hey what’s going on on the iPhone X lock screen? The phone service name on its own? Weird. https://t.co/GZU8Da4Mdc,1224356,,1224358.0
2309863,564309,True,Thu Oct 19 21:16:39 +0000 2017,"@AppleSupport the iOS 11.0.3 update, how the screen looks going back to home, is seriously messing with my #Menieres disease. How to fix?",2309861,,2309863.0
90683,135635,True,Thu Nov 30 14:41:15 +0000 2017,"Beste @AppleSupport, hoe zorg ik ervoor dat foto’s en filmpjes  niet DIRECT in iCloud worden opgeslagen? Echt totaal idioot dat ik ze, twee minuten na het nemen, weer moet downloaden om ze aan iemand te versturen. Help, bitte!","90682,90684,90685,90686",,90683.0
316129,191482,True,Sat Nov 11 01:22:24 +0000 2017,Hey @115858 why the hell haven’t y’all fixed this stupid question mark glitch? Shit been going on for too long and is getting annoying. Step yo game up with y’all rich asses,316128,,316129.0
2798385,780772,True,Tue Nov 21 22:59:48 +0000 2017,In August 2016 I did buy an @115858 Iphone. In November 2017 already problems with the microphone. Too fast. I expect better quality next time. @AppleSupport,2798384,,2798385.0
2455359,703374,True,Wed Nov 15 03:29:38 +0000 2017,@AppleSupport please check your dms with me please!!,2455358,,2455359.0
1106630,381172,True,Tue Oct 24 00:29:02 +0000 2017,"@applesupport 11.0.3 battery
After upgrading to 11.0.3, battery life decrease. touch id stop working properly. touch screen acts up",1106628,,1106630.0
505108,235789,True,Fri Dec 01 20:22:01 +0000 2017,"GarageBand is getting completely ridiculous now. It won’t let you upload it to YouTube, you have to put it on iMovie and crop it down to how long it needs to be.
Please change this @AppleSupport",505107,,505108.0
842543,320395,True,Sun Oct 15 17:54:17 +0000 2017,@AppleSupport my phone is so much slower since the ios11 update when will it speed up again. Very frustrating.,842538,,842543.0
2143931,630340,True,Wed Nov 08 23:34:31 +0000 2017,"طيب انا مش هاخد جايزة اني كسرت 3 ايفون وايباد في اسبوعين؟

@115858 @AppleSupport",2143929,,2143931.0
1009306,358822,True,Sun Oct 22 20:01:32 +0000 2017,This new software update has made me phone gan crackers sort it out please fellas @115858,1009305,,1009306.0
333636,195486,True,Sat Oct 07 17:50:25 +0000 2017,.@115858 Please fix battery drain issues on iDevices. iOS 11 is a BATTERY HOG!,333635,,333636.0
363763,202205,True,Sun Oct 08 17:03:11 +0000 2017,@AppleSupport come on get it together with this new update and fix this battery draining issue! #ios1102,363762,,363763.0
1724401,521563,True,Tue Nov 07 03:41:37 +0000 2017,@AppleSupport you guys are killing me: https://t.co/Fetq82HEaZ,1724399,,1724401.0
2404922,691740,True,Tue Nov 14 11:50:34 +0000 2017,@115858  should fix this bug shit with the letter “ I️ “ . . Smh this shit is getting VERY Aggravating 🤦🏾‍♀️,2404921,,2404922.0
1538031,476795,True,Fri Nov 03 21:07:00 +0000 2017,@AppleSupport hello it is taking a long time for my Apple ID to be set up on the #iPhoneX so it your servers regards,1538030,,1538031.0
1470892,461420,True,Thu Nov 02 23:35:53 +0000 2017,@AppleSupport My iPhone won’t sync my iTunes playlists anymore. It wiped them off the device. Any ideas?,1470890,,1470892.0
2507376,714871,True,Wed Nov 15 20:10:28 +0000 2017,"@AppleSupport Hello, I wonder if your store on 5th Avenue in Manhattan are still selling the Iphone X today (11/15) and whether this sale will be permanent or for a limited time. I live far away but I'm thinking of going to New York in the store to buy. Can you answer me please??",2507375,,2507376.0
2000752,423772,True,Thu Nov 02 23:32:20 +0000 2017,@115858 is this a bug? Have tried resetting and doesn’t help. https://t.co/Ytq4Ic48EM,2000751,,2000752.0
362491,201854,True,Sun Oct 08 10:43:19 +0000 2017,"@AppleSupport hey there, at latest version of ios why this happens? https://t.co/KQMk2EmWQd",362490,,362491.0
265019,179133,True,Thu Oct 05 22:10:01 +0000 2017,Nothing pisses me off more than a fuckin number I BLOCKED still getting through to my fuckin voicemail @115858 what the fuck,265018,,265019.0
902869,334333,True,Thu Nov 02 06:32:39 +0000 2017,"Hey 
I bought  My 1st NEW Iphone on 19OCt2017 from the same day I face issue with charger and speaker. I call and take with Call  @115858",902868,,902869.0
2122208,625232,True,Wed Nov 08 15:45:24 +0000 2017,Hey @AppleSupport all of your new updates suck! My phone hasn’t been right since the iPhone 8 came out! Do something quick before I have to switch over to the android system! #MakeIphoneGreatAgain,2122207,,2122208.0
1168878,394944,True,Tue Oct 24 18:49:38 +0000 2017,@115858 so sucks how I downloaded new update and now my phone sucks.  Weird how it happens right before the x comes out,1168877,,1168878.0
1288227,208341,True,Thu Oct 26 18:59:36 +0000 2017,@AppleSupport I have a problem with Apple Music,1288226,,1288227.0
229177,170653,True,Wed Oct 11 17:28:20 +0000 2017,"@AppleSupport after ios11 update my iPhone 6 hangs, has become slow, battery drains quickly..  what do I do .. the ph is still in warranty 😡",229176,,229177.0
2072142,612865,True,Sat Nov 25 11:21:47 +0000 2017,"Even my beloved dictionary IS NOT WORKING WITH IOS 11 CUZ IOS IS TOO ADVANCED FOR IT
@115858 why you do this? https://t.co/kDyJMAMwCx",2072140,,2072142.0
2578671,731059,True,Thu Nov 16 20:44:15 +0000 2017,"So my new iPhone has a nifty camera but it doesn't actually work as a phone--reception for calls, texts is absolute crap. WTF, @115858?",2578668,,2578671.0
2805966,782596,True,Wed Nov 22 03:14:02 +0000 2017,Why the fuck is my bluetooth always on @797 @115858 I didn’t ask for it to be on why the fuck do you keep turning on stop it,2805965,,2805966.0
1691849,513549,True,Mon Nov 06 18:31:03 +0000 2017,"@AppleSupport why don’t I have the TV and News app on my iPhone, it’s running on the latest iOS 11 software? https://t.co/3RVcubzCAU",1691848,,1691849.0
1676993,510098,True,Mon Nov 06 06:49:48 +0000 2017,@115858 the new update ruined my phone,1676992,,1676993.0
2947110,813986,True,Wed Nov 29 14:34:39 +0000 2017,"@AppleSupport I have a brand new iPhone 7 Plus that I’ve been using for 3 weeks, out of the blue I’m getting a “no SIM card installed” error. Tried turning phone off, updating software/carrier settings, resetting. Ideas?",2947109,,2947110.0
1589927,488867,True,Sat Nov 04 20:00:47 +0000 2017,Hey @AppleSupport @115858  since the last update every time I️ type the letter “I️” I️ get this *please see pic* https://t.co/k5SbJKOzsk,1589926,,1589927.0
1772891,532844,True,Wed Nov 08 01:40:40 +0000 2017,@AppleSupport I downloaded (not installed) iOS 11.2 beta 2 I get home and now all my photos are reinstalling and missing half! Help!!,1772890,,1772891.0
1500786,468433,True,Fri Nov 03 07:33:13 +0000 2017,@115858 @AppleSupport fix the bug on this new update. Thanks,1500784,,1500786.0
1220001,406228,True,Wed Oct 25 14:29:33 +0000 2017,@AppleSupport how do I make Siri stop giving me weather info on Hollywood FL instead of Hollywood CA?,1219999,,1220001.0
456143,206716,True,Thu Nov 30 23:48:17 +0000 2017,"@AppleSupport why is there a tiny circle with my friend’s face in it on this station in @115948? I’ve never seen this before, and tapping directly on it just plays the station. No other stations have this. https://t.co/2tJzEZPQRF",456142,,456143.0
1470097,461219,True,Thu Nov 02 23:17:52 +0000 2017,YO @115858 CAN WE QUIT THIS SHIT https://t.co/5bcRfPrR7C,1470095,,1470097.0
1335542,431555,True,Mon Oct 16 06:52:25 +0000 2017,@AppleSupport il y a comme un léger bug... https://t.co/OjXPlzpger,1335541,,1335542.0
2518172,717308,True,Wed Nov 15 23:31:33 +0000 2017,"Is it just my phone or the AppStore fucking up and not downloading or updating things? Been stuck here for over 15 minutes. Tried restarting etc.

iOS11 sucks ass.

@AppleSupport https://t.co/tCrPdczSkz",2518170,,2518172.0
1533795,458606,True,Fri Nov 03 19:33:24 +0000 2017,@AppleSupport Do I need a genius reservation to purchase?,1533794,,1533795.0
